"No.","Time","Source","Destination","Protocol","Length","Info"
"1063","67.714023","10.42.0.21","18.208.42.230","TCP","54","56471  >  443 [ACK] Seq=143 Ack=5207 Win=2266 Len=0"
"1064","67.962640","10.42.0.21","18.208.42.230","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1065","67.962709","10.42.0.21","18.208.42.230","TCP","54","[TCP Dup ACK 1064#1] 56471  >  443 [ACK] Seq=269 Ack=5554 Win=2266 Len=0"
"1066","68.059724","18.208.42.230","10.42.0.21","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1067","68.064374","10.42.0.21","18.208.42.230","TCP","54","56471  >  443 [ACK] Seq=269 Ack=5605 Win=2266 Len=0"
"1068","68.110878","10.42.0.21","18.208.42.230","TLSv1.2","601","Application Data"
"1069","68.208793","18.208.42.230","10.42.0.21","TLSv1.2","1280","Application Data"
"1070","68.208803","18.208.42.230","10.42.0.21","TLSv1.2","88","Application Data"
"1071","68.220633","10.42.0.21","18.208.42.230","TCP","54","56471  >  443 [ACK] Seq=816 Ack=6831 Win=2266 Len=0"
"1072","68.221151","10.42.0.21","18.208.42.230","TCP","54","56471  >  443 [ACK] Seq=816 Ack=6865 Win=2266 Len=0"
"1073","68.251415","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1074","68.251444","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1075","68.258616","10.42.0.21","18.208.42.230","TCP","54","56471  >  443 [FIN, ACK] Seq=816 Ack=6865 Win=2266 Len=0"
"1076","68.348503","18.208.42.230","10.42.0.21","TCP","54","443  >  56471 [ACK] Seq=6865 Ack=817 Win=65535 Len=0"
"1077","68.348513","18.208.42.230","10.42.0.21","TCP","54","443  >  56471 [FIN, ACK] Seq=6865 Ack=817 Win=65535 Len=0"
"1078","68.352290","10.42.0.21","18.208.42.230","TCP","54","56471  >  443 [ACK] Seq=817 Ack=6866 Win=2265 Len=0"
"1079","69.262306","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1080","69.262340","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1081","70.289822","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1082","70.289857","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1083","70.412364","10.42.0.105","10.42.0.21","TCP","74","35642  >  9999 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=347599617 TSecr=0 WS=1024"
"1084","70.412390","10.42.0.21","10.42.0.105","TCP","58","9999  >  35642 [SYN, ACK] Seq=0 Ack=1 Win=1452 Len=0 MSS=1452"
"1085","70.412436","10.42.0.105","10.42.0.21","TCP","54","35642  >  9999 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1086","70.412438","10.42.0.105","10.42.0.21","TPLINK-SMARTHOME/JSON","160","TCP Cmd: {""context"":{""source"":""46a4d58b-6279-432c-ae23-e115c2db8354""},""system"":{""set_relay_state"":{""state"":1}}}"
"1087","70.412913","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  35642 [ACK] Seq=1 Ack=1 Win=2904 Len=0"
"1088","70.413417","10.42.0.21","10.42.0.105","TCP","54","9999  >  35642 [ACK] Seq=1 Ack=107 Win=2420 Len=0"
"1089","70.426539","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  35642 [ACK] Seq=1 Ack=107 Win=2904 Len=0"
"1090","70.428286","10.42.0.21","10.42.0.105","TPLINK-SMARTHOME/JSON","103","TCP Rsp: {""system"":{""set_relay_state"":{""err_code"":0}}}"
"1091","70.430206","10.42.0.105","10.42.0.21","TCP","54","35642  >  9999 [ACK] Seq=107 Ack=50 Win=65535 Len=0"
"1092","70.430766","10.42.0.21","10.42.0.105","TCP","54","[TCP Dup ACK 1088#1] 9999  >  35642 [ACK] Seq=50 Ack=107 Win=2904 Len=0"
"1093","70.431462","10.42.0.105","10.42.0.21","TCP","54","35642  >  9999 [FIN, ACK] Seq=107 Ack=50 Win=65535 Len=0"
"1094","70.431998","10.42.0.21","10.42.0.105","TCP","54","9999  >  35642 [ACK] Seq=50 Ack=108 Win=2420 Len=0"
"1095","70.469302","10.42.0.21","18.208.42.230","TCP","58","56472  >  443 [SYN] Seq=0 Win=1452 Len=0 MSS=1452"
"1096","70.562300","18.208.42.230","10.42.0.21","TCP","58","443  >  56472 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1360"
"1097","70.566018","10.42.0.21","18.208.42.230","TCP","54","56472  >  443 [ACK] Seq=1 Ack=1 Win=2720 Len=0"
"1098","70.572125","10.42.0.21","10.42.0.105","TCP","54","9999  >  35642 [FIN, ACK] Seq=50 Ack=108 Win=2904 Len=0"
"1099","70.572263","10.42.0.21","18.208.42.230","TLSv1.2","196","Client Hello"
"1100","70.574940","10.42.0.105","10.42.0.21","TCP","54","35642  >  9999 [ACK] Seq=108 Ack=51 Win=65535 Len=0"
"1101","70.672553","18.208.42.230","10.42.0.21","TLSv1.2","1414","Server Hello"
"1102","70.672658","18.208.42.230","10.42.0.21","TCP","1414","[TCP Window Full] 443  >  56472 [ACK] Seq=1361 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"1103","70.676734","10.42.0.21","18.208.42.230","TCP","54","56472  >  443 [ACK] Seq=143 Ack=1361 Win=2266 Len=0"
"1104","70.677000","10.42.0.21","18.208.42.230","TCP","54","56472  >  443 [ACK] Seq=143 Ack=2721 Win=2266 Len=0"
"1105","70.768815","18.208.42.230","10.42.0.21","TCP","1414","443  >  56472 [ACK] Seq=2721 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"1106","70.772708","10.42.0.21","18.208.42.230","TCP","54","56472  >  443 [ACK] Seq=143 Ack=4081 Win=2266 Len=0"
"1107","70.863726","18.208.42.230","10.42.0.21","TLSv1.2","1180","Certificate"
"1108","70.863742","18.208.42.230","10.42.0.21","TLSv1.2","401","Server Key Exchange, Server Hello Done"
"1109","70.981094","10.42.0.21","18.208.42.230","TCP","54","56472  >  443 [ACK] Seq=143 Ack=5207 Win=2266 Len=0"
"1110","71.230379","10.42.0.21","18.208.42.230","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1111","71.230442","10.42.0.21","18.208.42.230","TCP","54","[TCP Dup ACK 1110#1] 56472  >  443 [ACK] Seq=269 Ack=5554 Win=2266 Len=0"
"1112","71.295465","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1113","71.295496","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1114","71.320930","18.208.42.230","10.42.0.21","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1115","71.322500","10.42.0.21","18.208.42.230","TCP","54","56472  >  443 [ACK] Seq=269 Ack=5605 Win=2266 Len=0"
"1116","71.378572","10.42.0.21","18.208.42.230","TLSv1.2","600","Application Data"
"1117","71.474541","18.208.42.230","10.42.0.21","TLSv1.2","1279","Application Data"
"1118","71.474550","18.208.42.230","10.42.0.21","TLSv1.2","88","Application Data"
"1119","71.485522","10.42.0.21","18.208.42.230","TCP","54","56472  >  443 [ACK] Seq=815 Ack=6830 Win=2266 Len=0"
"1120","71.486487","10.42.0.21","18.208.42.230","TCP","54","56472  >  443 [ACK] Seq=815 Ack=6864 Win=2266 Len=0"
"1121","71.528986","10.42.0.21","18.208.42.230","TCP","54","56472  >  443 [FIN, ACK] Seq=815 Ack=6864 Win=2266 Len=0"
"1122","71.622173","18.208.42.230","10.42.0.21","TCP","54","443  >  56472 [ACK] Seq=6864 Ack=816 Win=65535 Len=0"
"1123","71.622188","18.208.42.230","10.42.0.21","TCP","54","443  >  56472 [FIN, ACK] Seq=6864 Ack=816 Win=65535 Len=0"
"1124","71.625613","10.42.0.21","18.208.42.230","TCP","54","56472  >  443 [ACK] Seq=816 Ack=6865 Win=2265 Len=0"
"1125","72.300032","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1126","72.300066","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1127","73.316111","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1128","73.316145","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1129","74.213971","10.42.0.105","10.42.0.21","TCP","74","35654  >  9999 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=347603427 TSecr=0 WS=1024"
"1130","74.213997","10.42.0.21","10.42.0.105","TCP","58","9999  >  35654 [SYN, ACK] Seq=0 Ack=1 Win=1452 Len=0 MSS=1452"
"1131","74.214017","10.42.0.105","10.42.0.21","TCP","54","35654  >  9999 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1132","74.214443","10.42.0.105","10.42.0.21","TPLINK-SMARTHOME/JSON","160","TCP Cmd: {""context"":{""source"":""46a4d58b-6279-432c-ae23-e115c2db8354""},""system"":{""set_relay_state"":{""state"":0}}}"
"1133","74.215176","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  35654 [ACK] Seq=1 Ack=1 Win=2904 Len=0"
"1134","74.215839","10.42.0.21","10.42.0.105","TCP","54","9999  >  35654 [ACK] Seq=1 Ack=107 Win=2420 Len=0"
"1135","74.278017","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  35654 [ACK] Seq=1 Ack=107 Win=2904 Len=0"
"1136","74.278039","10.42.0.21","10.42.0.105","TPLINK-SMARTHOME/JSON","103","TCP Rsp: {""system"":{""set_relay_state"":{""err_code"":0}}}"
"1137","74.280203","10.42.0.105","10.42.0.21","TCP","54","35654  >  9999 [ACK] Seq=107 Ack=50 Win=65535 Len=0"
"1138","74.280325","10.42.0.105","10.42.0.21","TCP","54","35654  >  9999 [FIN, ACK] Seq=107 Ack=50 Win=65535 Len=0"
"1139","74.281617","10.42.0.21","10.42.0.105","TCP","54","[TCP Dup ACK 1134#1] 9999  >  35654 [ACK] Seq=50 Ack=107 Win=2904 Len=0"
"1140","74.282912","10.42.0.21","10.42.0.105","TCP","54","9999  >  35654 [ACK] Seq=50 Ack=108 Win=2420 Len=0"
"1141","74.337475","10.42.0.21","18.208.42.230","TCP","58","56473  >  443 [SYN] Seq=0 Win=1452 Len=0 MSS=1452"
"1142","74.337546","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1143","74.337576","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1144","74.422878","10.42.0.21","10.42.0.105","TCP","54","9999  >  35654 [FIN, ACK] Seq=50 Ack=108 Win=2904 Len=0"
"1145","74.422902","10.42.0.105","10.42.0.21","TCP","54","35654  >  9999 [ACK] Seq=108 Ack=51 Win=65535 Len=0"
"1146","74.429717","18.208.42.230","10.42.0.21","TCP","58","443  >  56473 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1360"
"1147","74.444433","10.42.0.21","18.208.42.230","TCP","54","56473  >  443 [ACK] Seq=1 Ack=1 Win=2720 Len=0"
"1148","74.568207","10.42.0.21","18.208.42.230","TLSv1.2","196","Client Hello"
"1149","74.662781","18.208.42.230","10.42.0.21","TLSv1.2","1414","Server Hello"
"1150","74.663809","18.208.42.230","10.42.0.21","TCP","1414","[TCP Window Full] 443  >  56473 [ACK] Seq=1361 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"1151","74.667115","10.42.0.21","18.208.42.230","TCP","54","56473  >  443 [ACK] Seq=143 Ack=1361 Win=2266 Len=0"
"1152","74.667365","10.42.0.21","18.208.42.230","TCP","54","56473  >  443 [ACK] Seq=143 Ack=2721 Win=2266 Len=0"
"1153","74.757559","18.208.42.230","10.42.0.21","TCP","1414","443  >  56473 [ACK] Seq=2721 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"1154","74.761461","10.42.0.21","18.208.42.230","TCP","54","56473  >  443 [ACK] Seq=143 Ack=4081 Win=2266 Len=0"
"1155","74.851247","18.208.42.230","10.42.0.21","TLSv1.2","1180","Certificate"
"1156","74.852178","18.208.42.230","10.42.0.21","TLSv1.2","401","Server Key Exchange, Server Hello Done"
"1157","74.966473","10.42.0.21","18.208.42.230","TCP","54","56473  >  443 [ACK] Seq=143 Ack=5207 Win=2266 Len=0"
"1158","75.220196","10.42.0.21","18.208.42.230","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1159","75.220244","10.42.0.21","18.208.42.230","TCP","54","[TCP Dup ACK 1158#1] 56473  >  443 [ACK] Seq=269 Ack=5554 Win=2266 Len=0"
"1160","75.314696","18.208.42.230","10.42.0.21","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1161","75.319657","10.42.0.21","18.208.42.230","TCP","54","56473  >  443 [ACK] Seq=269 Ack=5605 Win=2266 Len=0"
"1162","75.351802","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1163","75.351866","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1164","75.367241","10.42.0.21","18.208.42.230","TLSv1.2","601","Application Data"
"1165","75.463753","18.208.42.230","10.42.0.21","TLSv1.2","1280","Application Data"
"1166","75.463765","18.208.42.230","10.42.0.21","TLSv1.2","88","Application Data"
"1167","75.475251","10.42.0.21","18.208.42.230","TCP","54","56473  >  443 [ACK] Seq=816 Ack=6831 Win=2266 Len=0"
"1168","75.475853","10.42.0.21","18.208.42.230","TCP","54","56473  >  443 [ACK] Seq=816 Ack=6865 Win=2266 Len=0"
"1169","75.525212","10.42.0.21","18.208.42.230","TCP","54","56473  >  443 [FIN, ACK] Seq=816 Ack=6865 Win=2266 Len=0"
"1170","75.614710","18.208.42.230","10.42.0.21","TCP","54","443  >  56473 [ACK] Seq=6865 Ack=817 Win=65535 Len=0"
"1171","75.615826","18.208.42.230","10.42.0.21","TCP","54","443  >  56473 [FIN, ACK] Seq=6865 Ack=817 Win=65535 Len=0"
"1172","75.618547","10.42.0.21","18.208.42.230","TCP","54","56473  >  443 [ACK] Seq=817 Ack=6866 Win=2265 Len=0"
"1173","76.359223","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1174","76.359276","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1175","76.793761","10.42.0.105","10.42.0.1","DNS","78","Standard query 0xe1a1 A graph.facebook.com"
"1176","76.809753","10.42.0.1","10.42.0.105","DNS","118","Standard query response 0xe1a1 A graph.facebook.com CNAME star.c10r.facebook.com A 179.60.195.7"
"1177","76.822284","10.42.0.105","179.60.195.7","TCP","74","43758  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1661979183 TSecr=0 WS=1024"
"1178","76.833526","179.60.195.7","10.42.0.105","TCP","74","443  >  43758 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=4238254430 TSecr=1661979183 WS=256"
"1179","76.835928","10.42.0.105","179.60.195.7","TCP","66","43758  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1661979197 TSecr=4238254430"
"1180","76.843277","10.42.0.105","179.60.195.7","TLSv1.3","583","Client Hello"
"1181","76.854689","179.60.195.7","10.42.0.105","TCP","66","443  >  43758 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=4238254450 TSecr=1661979203"
"1182","76.854707","179.60.195.7","10.42.0.105","TLSv1.3","291","Server Hello, Change Cipher Spec, Application Data"
"1183","76.863786","10.42.0.105","179.60.195.7","TCP","66","43758  >  443 [ACK] Seq=518 Ack=226 Win=67584 Len=0 TSval=1661979224 TSecr=4238254451"
"1184","76.870234","10.42.0.105","179.60.195.7","TLSv1.3","130","Change Cipher Spec, Application Data"
"1185","76.881107","179.60.195.7","10.42.0.105","TLSv1.3","248","Application Data"
"1186","76.883883","10.42.0.105","179.60.195.7","TLSv1.3","1002","Application Data"
"1187","76.935846","179.60.195.7","10.42.0.105","TCP","66","443  >  43758 [ACK] Seq=408 Ack=1518 Win=68608 Len=0 TSval=4238254533 TSecr=1661979244"
"1188","76.986121","179.60.195.7","10.42.0.105","TLSv1.3","1016","Application Data"
"1189","76.996518","10.42.0.105","179.60.195.7","TCP","66","43758  >  443 [FIN, ACK] Seq=1518 Ack=1358 Win=69632 Len=0 TSval=1661979355 TSecr=4238254582"
"1190","77.007190","179.60.195.7","10.42.0.105","TCP","66","443  >  43758 [FIN, ACK] Seq=1358 Ack=1519 Win=68608 Len=0 TSval=4238254604 TSecr=1661979355"
"1191","77.009940","10.42.0.105","179.60.195.7","TCP","66","43758  >  443 [ACK] Seq=1519 Ack=1359 Win=69632 Len=0 TSval=1661979370 TSecr=4238254604"
"1192","77.367972","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1193","77.368003","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1194","77.745766","10.42.0.105","10.42.0.21","TCP","74","35670  >  9999 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=347606956 TSecr=0 WS=1024"
"1195","77.745805","10.42.0.21","10.42.0.105","TCP","58","9999  >  35670 [SYN, ACK] Seq=0 Ack=1 Win=1452 Len=0 MSS=1452"
"1196","77.745941","10.42.0.105","10.42.0.21","TCP","54","35670  >  9999 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1197","77.745942","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  35670 [ACK] Seq=1 Ack=1 Win=2904 Len=0"
"1198","77.747288","10.42.0.105","10.42.0.21","TPLINK-SMARTHOME/JSON","160","TCP Cmd: {""context"":{""source"":""46a4d58b-6279-432c-ae23-e115c2db8354""},""system"":{""set_relay_state"":{""state"":1}}}"
"1199","77.747826","10.42.0.21","10.42.0.105","TCP","54","9999  >  35670 [ACK] Seq=1 Ack=107 Win=2420 Len=0"
"1200","77.834201","10.42.0.21","10.42.0.105","TCP","54","[TCP Window Update] 9999  >  35670 [ACK] Seq=1 Ack=107 Win=2904 Len=0"
"1201","77.834223","10.42.0.21","10.42.0.105","TPLINK-SMARTHOME/JSON","103","TCP Rsp: {""system"":{""set_relay_state"":{""err_code"":0}}}"
"1202","77.838595","10.42.0.105","10.42.0.21","TCP","54","35670  >  9999 [ACK] Seq=107 Ack=50 Win=65535 Len=0"
"1203","77.839218","10.42.0.21","10.42.0.105","TCP","54","[TCP Dup ACK 1199#1] 9999  >  35670 [ACK] Seq=50 Ack=107 Win=2904 Len=0"
"1204","77.851670","10.42.0.105","10.42.0.21","TCP","54","35670  >  9999 [FIN, ACK] Seq=107 Ack=50 Win=65535 Len=0"
"1205","77.852394","10.42.0.21","10.42.0.105","TCP","54","9999  >  35670 [ACK] Seq=50 Ack=108 Win=2420 Len=0"
"1206","77.932079","10.42.0.21","18.208.42.230","TCP","58","56474  >  443 [SYN] Seq=0 Win=1452 Len=0 MSS=1452"
"1207","77.978961","10.42.0.21","10.42.0.105","TCP","54","9999  >  35670 [FIN, ACK] Seq=50 Ack=108 Win=2178 Len=0"
"1208","77.985132","10.42.0.105","10.42.0.21","TCP","54","35670  >  9999 [ACK] Seq=108 Ack=51 Win=65535 Len=0"
"1209","78.024757","18.208.42.230","10.42.0.21","TCP","58","443  >  56474 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1360"
"1210","78.028402","10.42.0.21","18.208.42.230","TCP","54","56474  >  443 [ACK] Seq=1 Ack=1 Win=2720 Len=0"
"1211","78.125869","10.42.0.21","18.208.42.230","TLSv1.2","196","Client Hello"
"1212","78.220104","18.208.42.230","10.42.0.21","TLSv1.2","1414","Server Hello"
"1213","78.220206","18.208.42.230","10.42.0.21","TCP","1414","[TCP Window Full] 443  >  56474 [ACK] Seq=1361 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"1214","78.226066","10.42.0.21","18.208.42.230","TCP","54","56474  >  443 [ACK] Seq=143 Ack=1361 Win=2266 Len=0"
"1215","78.226350","10.42.0.21","18.208.42.230","TCP","54","56474  >  443 [ACK] Seq=143 Ack=2721 Win=2266 Len=0"
"1216","78.320156","18.208.42.230","10.42.0.21","TCP","1414","443  >  56474 [ACK] Seq=2721 Ack=143 Win=65535 Len=1360 [TCP segment of a reassembled PDU]"
"1217","78.323532","10.42.0.21","18.208.42.230","TCP","54","56474  >  443 [ACK] Seq=143 Ack=4081 Win=2266 Len=0"
"1218","78.375890","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1219","78.375918","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1220","78.461407","18.208.42.230","10.42.0.21","TLSv1.2","1180","Certificate"
"1221","78.462232","18.208.42.230","10.42.0.21","TLSv1.2","401","Server Key Exchange, Server Hello Done"
"1222","78.576654","10.42.0.21","18.208.42.230","TCP","54","56474  >  443 [ACK] Seq=143 Ack=5207 Win=2266 Len=0"
"1223","78.831456","10.42.0.21","18.208.42.230","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1224","78.831508","10.42.0.21","18.208.42.230","TCP","54","[TCP Dup ACK 1223#1] 56474  >  443 [ACK] Seq=269 Ack=5554 Win=2266 Len=0"
"1225","78.927133","18.208.42.230","10.42.0.21","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1226","78.931798","10.42.0.21","18.208.42.230","TCP","54","56474  >  443 [ACK] Seq=269 Ack=5605 Win=2266 Len=0"
"1227","78.980498","10.42.0.21","18.208.42.230","TLSv1.2","600","Application Data"
"1228","79.078749","18.208.42.230","10.42.0.21","TLSv1.2","1279","Application Data"
"1229","79.078756","18.208.42.230","10.42.0.21","TLSv1.2","88","Application Data"
"1230","79.089733","10.42.0.21","18.208.42.230","TCP","54","56474  >  443 [ACK] Seq=815 Ack=6830 Win=2266 Len=0"
"1231","79.090255","10.42.0.21","18.208.42.230","TCP","54","56474  >  443 [ACK] Seq=815 Ack=6864 Win=2266 Len=0"
"1232","79.130899","10.42.0.21","18.208.42.230","TCP","54","56474  >  443 [FIN, ACK] Seq=815 Ack=6864 Win=2266 Len=0"
"1233","79.222267","18.208.42.230","10.42.0.21","TCP","54","443  >  56474 [ACK] Seq=6864 Ack=816 Win=65535 Len=0"
"1234","79.222276","18.208.42.230","10.42.0.21","TCP","54","443  >  56474 [FIN, ACK] Seq=6864 Ack=816 Win=65535 Len=0"
"1235","79.226039","10.42.0.21","18.208.42.230","TCP","54","56474  >  443 [ACK] Seq=816 Ack=6865 Win=2265 Len=0"
"1236","79.383262","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1237","79.383300","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1238","80.379372","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1239","80.379409","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1240","81.396047","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"1241","81.396081","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"1242","81.546891","10.42.0.105","10.42.0.21","TCP","74","49024  >  9999 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=347610756 TSecr=0 WS=1024"
